x,y
56473444,87023548
56473444,225219
72376290,63637161
72376290,23611606
40250773,31422729
40250773,55826038
80834172,15885123
80834172,71363644
50981505,26137953
50981505,61110814
27096606,77216213
27096606,10032554
44290615,37230862
44290615,50017905
22301138,32983462
22301138,54265305
46397036,73058305
46397036,14190462
10406152,15681035
10406152,71567732
30875618,45716640
30875618,41532127
5258101,9213539
5258101,78035228
2023546,66722746
2023546,20526021
41638,73812538
41638,13436229
45175148,81233438
45175148,6015329
79625896,61561080
79625896,25687687
24227277,15753310
24227277,71495457
82308359,79416371
82308359,7832396
59075575,49275967
59075575,37972800
5907869,81169742
5907869,6079025
2177959,50289055
2177959,36959712
25120692,59488466
25120692,27760301
32290181,79750921
32290181,7497846
49829817,60810782
49829817,26437985
85506512,75287911
85506512,11960856
85398391,5021226
85398391,82227541
4113278,63684210
4113278,23564557
74915408,47178637
74915408,40070130
54927013,28945950
54927013,58302817
34032019,49562832
34032019,37685935
36046883,64392929
36046883,22855838
15626005,62356348
15626005,24892419
73835087,10232775
73835087,77015992
10676698,38798280
10676698,48450487
69270495,79952483
69270495,7296284
5013704,49097924
5013704,38150843
69973745,35329147
69973745,51919620
44287294,241840
44287294,87006927
81347138,67094746
81347138,20154021
49064008,41396060
49064008,45852707
29746536,18577536
29746536,68671231
2391236,27696424
2391236,59552343
55630528,78345741
55630528,8903026
3445365,22126972
3445365,65121795
73540855,47140391
73540855,40108376
22344969,51842828
22344969,35405939
50366565,61218497
50366565,26030270
73982022,76528481
73982022,10720286
44343406,30298512
44343406,56950255
54688467,21726624
54688467,65522143
26759465,2132860
26759465,85115907
77948568,23492419
77948568,63756348
44044009,5709540
44044009,81539227
58956298,62667525
58956298,24581242
11780917,6819646
11780917,80429121
55595582,33611819
55595582,53636948
28754579,54918172
28754579,32330595
60651138,62627880
60651138,24620887
70576996,87194710
70576996,54057
32276628,10541276
32276628,76707491
14650971,51203411
14650971,36045356
53909089,69855420
53909089,17393347
5954300,51057209
5954300,36191558
34649006,59094157
34649006,28154610
46184674,86085214
46184674,1163553
40908673,32552470
40908673,54696297
8600147,65325619
8600147,21923148
64233799,66927968
64233799,20320799
55394550,85080872
55394550,2167895
60348021,37138115
60348021,50110652
11419184,75059911
11419184,12188856
18924510,26723480
18924510,60525287
42036839,44782416
42036839,42466351
63521709,73564220
63521709,13684547
33372402,77284460
33372402,9964307
53829058,57592168
53829058,29656599
74566381,82437529
74566381,4811238
86310724,10287011
86310724,76961756
55789226,6579062
55789226,80669705
9936512,9698291
9936512,77550476
76099192,78404069
76099192,8844698
84001678,32985218
84001678,54263549
74942646,82552894
74942646,4695873
63928334,62424809
63928334,24823958
49463992,48119793
49463992,39128974
35938084,68073870
35938084,19174897
57614752,36610852
57614752,50637915
26106893,37358922
26106893,49889845
16667079,63504962
16667079,23743805
45388773,54257466
45388773,32991301
50946522,51518026
50946522,35730741
43373837,74158594
43373837,13090173
60634333,14938446
60634333,72310321
62021807,7110816
62021807,80137951
60457415,79787621
60457415,7461146
38655440,37539184
38655440,49709583
31229172,84810633
31229172,2438134
69733196,10730617
69733196,76518150
26398021,47503060
26398021,39745707
21550048,86273861
21550048,974906
73864273,57749068
73864273,29499699
36334807,50129090
36334807,37119677
25879932,77586832
25879932,9661935
9308348,37048385
9308348,50200382
36340313,18419981
36340313,68828786
49701432,26926693
49701432,60322074
10058797,11600256
10058797,75648511
33252210,65394384
33252210,21854383
4419231,10640943
4419231,76607824
84320618,80288840
84320618,6959927
25358456,82147753
25358456,5101014
64080588,56578214
64080588,30670553
54922889,87198807
54922889,49960
28097515,52817748
28097515,34431019
31031175,40832473
